"STU_ID","BYSEX","BYRACE","BYMOTHED","BYWRTNGA"
122109,2,4,2,0.618
122110,2,4,4,-4
122111,2,7,4,-4
122112,2,2,6,-0.332
122113,2,5,2,-4
122114,2,5,7,-4
122115,1,4,3,-0.361
122116,-4,-4,-4,-4
122117,2,4,1,0.052
122118,2,6,7,-4
122119,1,7,2,0.812
122120,2,2,6,-4
122121,1,2,5,-0.332
122122,1,7,4,-0.514
122123,1,2,4,-0.332
122124,2,5,2,-4
122125,2,7,5,-4
122126,1,4,3,0.052
122127,1,7,2,0.349
122128,1,4,2,-1.463
122201,2,3,4,-0.63
122202,1,2,3,0.32
122203,1,3,1,-4
122204,1,2,6,1.951
122205,1,3,3,-0.703
122207,2,5,8,-0.137
122208,1,2,4,0.544
122209,2,7,4,0.349
122210,1,7,5,0.052
122211,1,7,4,-9
122212,1,7,1,0.241
122213,1,7,3,1.191
122214,1,2,5,-1.847
122215,2,7,1,0.052
122216,2,7,2,0.349
122217,1,5,1,-4
122218,2,4,2,-4
122219,2,2,6,0.544
122220,1,2,6,-0.527
122221,-8,-8,-8,-8
122222,1,7,1,0.052
122223,2,2,6,-0.332
122224,1,7,2,-0.63
122225,1,6,6,0.052
122226,2,2,6,-4
122227,2,2,8,0.544
122228,1,2,5,-0.703
123101,1,5,1,-1.847
123102,2,7,3,0.32
123103,1,2,8,-1.847
123104,1,7,3,-0.435
123106,2,2,1,-0.332
123107,1,7,2,-0.898
123108,2,7,2,-0.246
123109,-4,-4,-4,-4
123110,2,7,2,1.567
123111,1,2,2,0.052
123112,2,3,3,0.081
123113,2,3,4,-0.703
123114,2,3,3,-0.246
123115,1,4,1,0.052
123116,1,2,1,-1.847
123117,2,7,2,0.812
123118,1,4,2,-0.435
123119,1,3,2,-0.898
123120,2,4,2,-1.087
123121,2,3,1,1.001
123122,2,3,6,-0.898
123123,1,6,6,1.001
123124,1,2,2,-0.898
123125,2,7,4,0.704
123126,2,2,1,-0.898
123127,1,5,1,-0.143
123128,1,3,6,-0.216
123129,1,5,1,0.807
123130,2,4,7,1.001
123131,1,5,2,-1.087
123132,1,7,2,-0.246
123201,1,2,8,0.733
123202,2,2,8,1.951
123203,1,7,3,-0.898
123206,2,2,1,-1.087
123207,1,7,2,0.247
123208,2,2,6,-0.405
123210,2,7,8,-0.898
123211,1,2,6,-0.137
123212,1,2,7,-1.39
123213,2,2,3,-0.624
123214,2,2,5,1.001
123215,2,2,1,0.812
123216,2,7,2,-0.898
123217,-4,-4,-4,-4
123218,1,2,1,-1.361
123219,1,4,7,-1.55
123220,2,3,6,-0.788
123221,2,6,8,0.058
123222,2,3,7,-0.63
123223,2,2,2,-0.6
123224,1,2,1,0.16
123225,1,2,6,-0.143
123226,1,7,2,-0.405
123227,2,2,5,-0.216
123228,2,7,2,-4
123229,-4,-4,-4,-4
123230,1,2,6,-0.679
123231,2,2,1,-1.847
123232,2,2,2,0.349
123233,1,2,6,-0.332
123234,1,2,7,-1.087
123235,1,2,4,1.951
123261,-8,-8,-8,-8
123262,-8,-8,-8,-8
124101,2,7,2,0.539
124102,2,7,2,-1.652
124103,1,7,1,-1.652
124104,2,3,2,0.544
124105,1,7,6,-0.703
124106,1,7,2,-0.898
124107,1,7,2,-0.411
124108,1,7,2,-0.898
124109,2,7,6,0.052
124110,2,7,7,0.052
124111,1,7,2,1.756
124112,2,7,2,0.052
124113,2,7,5,-0.898
124114,2,7,2,-0.898
124115,2,7,2,0.052
124116,2,7,2,1.488
124117,1,7,1,-1.847
124118,1,7,6,1.001
124119,1,7,2,0.052
124120,1,7,2,-1.847
124121,1,7,2,1.001
124122,1,7,2,0.052
124123,2,7,2,-0.703
124124,1,7,2,-1.652
124125,1,6,2,-0.898
124126,1,6,2,-0.898
124127,2,7,2,1.756
124128,2,7,3,1.001
124201,2,7,3,0.052
124203,2,7,4,-0.898
124204,2,7,5,-1.847
124205,1,7,4,0.052
124206,2,7,6,1.001
124207,1,7,2,-1.19
124208,1,6,2,0.052
124209,1,7,2,1.001
124210,1,7,6,-1.847
124211,1,7,1,-0.332
124213,2,7,3,1.001
124214,1,6,2,-1.847
124215,2,7,3,-1.847
124216,1,7,6,1.951
124217,1,6,4,-0.898
124218,2,7,4,0.052
124219,1,7,2,-1.55
124220,2,7,6,-0.898
124221,1,7,2,-0.868
124222,1,7,2,1.001
124223,1,5,6,1.191
124224,1,7,2,1.001
124225,1,7,2,-0.898
124226,2,7,1,1.951
124227,2,7,2,-0.435
124228,1,7,6,-1.579
124229,2,2,7,1.951
124230,2,7,2,-0.898
125101,1,6,2,-0.405
125102,2,7,2,0.052
125103,2,7,7,0.539
125104,2,7,2,1.951
125105,1,7,4,-4
125106,1,7,2,0.052
125107,1,7,6,1.001
125108,2,2,6,0.539
125109,2,7,2,-0.703
125110,1,5,2,0.052
125111,1,7,3,0.052
125112,2,7,2,-0.898
125113,2,7,2,1.951
125114,2,7,6,1.464
125115,1,7,2,0.704
125116,1,7,4,-0.246
125117,1,7,6,-0.898
125118,1,7,4,0.052
125119,1,7,7,0.515
125120,1,7,4,1.001
125121,1,7,2,0.515
125122,1,7,2,-0.137
125123,1,7,2,-1.166
125124,1,7,2,1.191
125125,1,7,3,-1.39
125126,1,7,2,-0.921
125127,1,7,2,-4
125129,2,7,4,1.191
125130,1,7,8,1.191
125131,1,2,4,1.001
125132,2,5,3,0.241
125201,2,7,2,-0.898
125202,1,7,2,-4
125203,1,7,3,0.022
125204,1,7,2,-1.384
125205,1,7,1,-4
125206,2,7,2,-0.332
125207,1,7,6,-4
125208,2,5,2,-4
125210,1,7,1,-1.847
125212,1,7,2,-1.361
125213,-4,-4,-4,-4
125216,1,7,3,-1.087
125218,1,7,2,-0.898
125220,2,3,4,-0.332
126101,1,7,3,1.001
126102,1,7,6,0.436
126103,2,7,6,1.951
126104,1,7,5,0.704
126105,2,7,2,-1.355
126106,-4,-4,-4,-4
126108,1,6,7,1.951
126109,1,7,3,-1.355
126114,2,2,3,1.196
126116,2,7,3,1.196
126117,2,7,1,1.196
126118,1,7,4,0.241
126119,1,7,3,-1.355
126120,1,7,4,1.951
126121,1,7,6,-0.709
126123,2,7,2,1.001
126124,2,7,7,1.951
126201,2,5,4,0.052
126203,-4,-4,-4,-4
126204,2,7,2,0.052
126205,2,7,7,0.807
126206,1,7,5,1.191
126207,1,7,3,-4
126208,2,7,7,1.001
126209,1,7,4,-4
126210,2,7,3,-1.166
126211,1,7,4,1.191
126212,2,7,6,0.812
126213,2,7,2,-4
126214,1,7,6,-4
126215,1,7,5,-4
126216,1,7,7,0.052
126217,1,7,6,-4
126218,1,7,3,-4
126219,1,7,7,-0.514
126220,2,7,7,1.951
126221,1,7,6,0.052
126222,2,7,7,1.951
126223,1,7,7,-0.216
126225,1,7,6,0.052
126226,1,6,4,-0.411
126227,2,7,2,0.704
126228,2,7,6,-0.514
126229,2,2,5,-4
126230,1,7,5,-0.143
126231,2,7,3,0.807
126232,2,7,6,-0.137
127102,1,7,2,-1.093
127103,2,7,2,-1.166
127104,2,7,2,1.494
127105,2,7,3,1.951
127111,1,7,2,0.623
127112,1,6,2,-0.027
127113,1,6,2,0.515
127114,2,7,2,0.052
127115,1,7,3,1.11
127116,2,7,2,0.733
127118,1,7,7,-0.143
127119,1,7,2,-0.593
127120,2,7,2,-1.847
127121,2,7,3,1.951
127123,2,7,1,-9
127124,2,7,5,0.704
127125,1,7,6,0.052
127161,-8,-8,-8,-8
127201,2,7,2,-0.216
127202,1,7,1,-0.898
127204,1,7,2,-0.898
127205,1,7,6,-0.898
127207,2,6,5,1.001
127208,1,7,2,-0.898
127209,1,7,3,0.052
127210,2,7,6,1.951
127211,2,7,6,1.951
127213,1,7,3,1.001
127214,1,7,2,-0.898
127215,2,7,2,-0.898
127217,1,7,6,1.951
127218,2,6,2,-1.847
127219,1,7,1,-0.216
127220,1,4,5,0.704
127221,1,7,4,1.951
127222,2,7,5,1.001
127223,2,7,1,0.539
127226,1,7,2,0.704
127227,1,7,5,-1.087
127228,1,7,3,0.052
127229,1,7,5,0.733
127230,2,6,3,-1.652
127231,1,7,4,-0.411
127261,-8,-8,-8,-8
128102,2,7,2,0.052
128103,1,1,6,0.052
128104,2,7,4,-4
128105,1,7,4,-4
128106,1,7,2,0.052
128107,2,7,3,-1.847
128108,1,7,5,-4
128109,2,7,2,-4
128110,2,7,3,1.951
128111,1,7,2,-4
128112,2,7,1,0.052
128115,2,7,6,1.951
128116,2,7,3,-4
128118,2,7,4,-4
128119,2,7,2,1.951
128120,2,5,6,-4
128123,2,7,2,-4
128125,2,7,4,-4
128201,1,7,2,-4
128202,2,6,3,-4
128203,1,6,4,-4
128204,1,6,3,-1.384
128205,2,7,2,-0.325
128206,2,5,1,0.349
128207,2,7,2,1.951
128208,2,7,2,-4
128209,2,7,3,-4
128210,2,7,2,-4
128211,1,7,4,-4
128212,2,6,3,-0.143
128213,2,7,3,1.756
128214,2,7,1,-4
128215,1,7,1,-4
128216,2,7,2,0.052
129101,1,7,4,0.052
129102,2,7,2,1.001
129103,1,7,4,-9
129104,1,7,3,-1.087
129105,2,7,5,0.052
129106,1,7,5,0.052
129108,2,7,6,-0.898
129110,2,7,2,0.052
129111,2,6,1,-1.652
129112,2,7,6,0.247
129113,1,5,6,0.241
129114,1,7,3,-0.435
129115,2,3,6,1.001
129116,2,2,2,-0.898
129117,2,7,1,-4
129118,2,7,2,-0.703
129119,2,7,3,-0.441
129120,-4,-4,-4,-4
129121,1,5,6,-1.282
129122,2,7,4,-1.463
129123,2,7,2,1.951
129124,2,7,2,-0.898
129125,1,6,6,0.704
129126,2,6,5,1.001
129127,1,2,5,0.052
129128,1,3,2,0.052
129129,1,7,4,-0.435
129201,1,7,2,-1.847
129203,1,7,2,-0.709
129204,2,7,7,-0.216
129205,2,7,3,-1.087
129206,1,7,2,-0.898
129207,2,7,5,-0.63
129208,2,7,2,1.001
129209,1,7,4,0.217
129211,2,7,2,0.052
129212,2,7,6,0.515
129213,1,7,2,-1.658
129214,1,7,3,-0.332
129215,1,7,2,0.704
129217,2,6,2,-1.658
129218,2,7,2,-1.087
129219,1,7,2,0.704
129221,1,7,4,-0.246
129223,1,7,3,-0.143
129225,1,7,2,0.125
129226,1,7,3,-0.143
129227,2,7,3,0.704
129228,1,7,2,-0.898
129230,2,7,1,-0.898
130101,2,2,5,1.001
130102,1,7,1,-1.195
130104,2,7,3,0.052
130105,1,7,6,-0.332
130106,2,7,5,-0.898
130107,-4,-4,-4,-4
130108,1,7,2,-1.652
130109,1,7,4,-0.898
130110,2,7,6,-0.435
130111,2,7,4,-0.435
130113,1,7,2,-1.579
130114,1,5,1,-1.384
130115,2,3,5,0.893
130116,1,7,2,0.052
130118,2,3,5,-0.898
130120,1,7,2,-1.195
130121,1,7,2,0.052
130123,2,4,2,-0.898
130124,1,1,6,1.001
130125,2,2,3,0.052
130202,2,6,4,-4
130203,1,3,6,-0.703
130204,2,3,2,-4
130205,2,2,1,-4
130206,2,3,2,-4
130207,-4,-4,-4,-4
130208,1,7,2,-4
130209,1,5,2,-0.898
130210,1,2,7,0.544
130211,2,6,2,-0.703
130212,-4,-4,-4,-4
130213,1,5,2,-1.55
130214,1,3,2,-1.087
130215,1,3,5,-4
130216,2,7,2,1.683
130218,1,7,4,-4
130219,2,7,2,1.196
130220,1,7,6,-4
130221,2,2,2,1.464
130223,-4,-4,-4,-4
130224,1,3,2,-0.898
130225,2,3,2,-4
130226,1,3,5,-4
130227,-4,-4,-4,-4
130228,2,3,7,0.052
131101,1,3,5,-9
131104,2,3,6,-1.087
131105,2,3,1,-9
131106,1,3,1,-1.384
131108,2,3,1,0.783
131110,-4,-4,-4,-4
131111,1,3,5,-0.143
131112,1,2,5,-1.579
131113,1,3,3,1.001
131114,1,3,3,-0.24
131115,1,3,2,-1.355
131119,2,3,2,-0.898
131120,1,3,3,0.618
131121,2,3,2,0.052
131123,2,3,3,-0.137
131124,2,3,1,-0.898
131126,1,3,3,-0.898
131201,2,3,6,-4
131202,1,2,1,0.052
131206,1,3,6,-0.63
131208,2,3,7,-0.898
131209,1,3,1,-1.652
131210,2,3,2,-0.137
131215,2,3,5,-1.652
131217,1,7,2,-1.847
131222,2,3,1,-4
131223,-4,-4,-4,-4
131224,2,3,2,-4
131226,2,3,2,-4
131228,-4,-4,-4,-4
131229,2,3,2,-4
131231,1,3,4,-0.137
131233,1,3,2,-4
131235,2,3,7,-4
132101,2,6,5,-4
132105,1,3,3,-4
132107,1,7,1,0.27
132109,1,3,4,-9
132110,1,7,2,-4
132111,2,3,1,-4
132113,2,7,1,-4
132115,2,2,2,-4
132116,1,7,2,-4
132117,2,7,2,-9
132118,2,3,8,-9
132119,2,3,2,-4
132120,2,7,2,-9
132121,1,3,5,-4
132122,2,7,1,-4
132129,2,6,4,-9
132130,2,3,2,-9
132202,-4,-4,-4,-4
132203,2,3,5,-4
132204,2,3,2,-4
132205,2,6,1,-4
132206,2,2,2,-4
132207,2,3,5,-4
132208,1,3,8,-4
132209,2,7,8,-4
132210,1,3,2,-4
132211,2,3,5,-4
132212,2,7,6,-4
132213,1,3,6,-4
132214,2,6,2,-4
132215,2,3,8,-4
132216,-4,-4,-4,-4
132217,1,3,3,-4
132219,1,7,1,-4
132220,2,3,1,-4
132221,1,3,4,-4
132222,2,3,2,-4
132223,2,3,3,-4
132224,1,3,2,-4
132225,2,3,6,-4
132226,1,3,3,-4
132227,1,3,3,-4
132229,2,3,7,-4
132230,1,7,4,-4
132232,1,3,2,-4
132233,2,3,5,-4
132234,2,3,4,-4
132235,1,3,2,-4
133101,1,7,3,-0.898
133102,1,6,2,-0.405
133103,1,7,1,-0.63
133104,1,7,2,-9
133105,2,7,1,-0.405
133106,2,7,6,1.951
133107,2,7,3,0.812
133108,2,7,2,1.951
133109,2,7,7,1.951
133110,2,7,4,1.951
133111,2,7,5,-1.847
133112,2,7,3,0.052
133113,2,7,2,1.951
133114,1,7,2,1.001
133115,1,3,3,-0.435
133117,2,7,3,1.951
133118,1,5,3,1.951
133119,2,7,6,0.349
133120,2,7,2,0.733
133121,1,7,5,1.951
133122,2,7,2,-0.137
133124,1,7,5,-0.137
133126,1,7,5,-1.087
133128,1,7,1,0.247
133129,2,5,2,-1.282
133130,2,7,2,-1.16
133131,1,7,5,0.32
133132,1,4,3,1.001
133161,-8,-8,-8,-8
133201,2,7,1,-0.898
133202,2,7,2,0.052
133204,1,7,1,-4
133205,2,7,2,-0.63
133208,1,5,2,-4
133209,2,7,2,-4
133211,2,7,1,-4
133212,2,3,2,-0.137
133214,1,7,2,0.32
133215,1,7,2,-0.411
133217,1,6,2,-4
133218,2,3,4,0.812
133219,1,6,2,-4
133220,1,7,6,-4
133221,2,3,1,1.001
133222,1,7,3,-4
133223,1,7,2,-1.282
133226,2,7,1,0.052
133228,1,7,1,-4
133229,2,3,3,-0.172
133230,2,7,1,-0.703
133261,-8,-8,-8,-8
134101,2,6,2,-0.137
134103,1,7,2,-1.652
134104,1,7,3,1.001
134105,2,3,5,1.001
134106,2,3,1,1.001
134107,2,3,2,-1.384
134108,1,7,1,-1.847
134109,2,7,1,-1.847
134110,1,3,3,0.052
134111,2,3,7,0.052
134112,2,3,2,1.007
134113,2,3,1,-4
134114,1,2,6,-4
134116,1,-8,-9,-4
134117,2,3,1,0.247
134118,1,3,4,-0.703
134120,1,-8,1,-0.898
134121,2,3,5,-4
134122,1,5,3,0.052
134202,1,7,2,-1.847
134203,-4,-4,-4,-4
134204,1,3,6,-0.898
134207,2,7,6,1.001
134208,1,7,3,1.001
134209,2,7,6,0.052
134210,1,7,2,-1.355
134211,-4,-4,-4,-4
134212,1,-8,2,-1.463
134213,2,7,5,0.052
134214,1,7,4,0.052
134215,2,3,2,-0.137
134216,2,7,2,0.595
134217,1,7,2,-1.847
134218,2,7,2,0.812
134219,1,7,2,0.812
134221,2,7,2,1.567
134222,2,7,3,0.052
134223,1,7,6,0.052
134224,2,7,6,-4
134225,1,7,2,-1.166
134226,2,7,2,-0.6
134227,1,7,6,1.951
134228,1,3,5,-0.222
134229,1,7,2,-1.652
135101,1,7,2,-1.166
135102,1,2,5,-4
135103,2,7,3,-4
135104,2,4,2,-4
135105,2,7,6,1.756
135106,2,3,2,-4
135109,2,7,3,-4
135111,1,7,6,-4
135112,2,7,2,-4
135113,1,7,5,-4
135114,2,7,3,-4
135115,2,7,5,0.515
135117,2,7,7,0.326
135118,2,2,3,-4
135119,1,7,2,-4
135120,2,4,6,0.247
135121,2,7,3,-4
135124,1,6,3,-4
135126,2,7,3,-4
135201,1,3,2,-1.28
135202,2,4,2,-0.137
135203,1,7,2,-0.137
135204,2,5,3,-4
135205,1,3,1,-4
135208,1,5,2,-4
135209,2,6,2,0.028
135210,2,4,1,-1.847
135211,2,5,1,-4
135212,2,5,1,-4
135217,2,5,1,-4
135218,2,2,5,0.052
135221,2,3,1,-1
135222,2,2,1,0.125
135223,1,4,1,-4
135224,2,3,2,0.052
135225,1,5,1,-4
135226,1,7,2,0.704
135227,1,7,2,-0.435
135229,2,2,1,-0.624
135230,2,5,1,-4
135235,1,5,1,0.052
136101,1,7,8,-4
136102,1,7,5,1.001
136104,2,2,2,-0.892
136105,1,2,1,0.046
136106,2,7,4,-0.246
136109,1,7,3,-1.087
136110,1,7,3,1.001
136111,2,7,6,-1.847
136112,-4,-4,-4,-4
136114,1,7,5,1.464
136115,2,7,8,1.762
136116,-4,-4,-4,-4
136117,1,5,2,0.355
136118,1,7,6,1.654
136119,1,7,3,-1.847
136120,-4,-4,-4,-4
136121,2,2,1,-0.137
136122,2,2,1,0.893
136123,2,2,1,-4
136124,2,7,6,1.488
136125,1,2,6,0.247
136126,1,2,1,-0.898
136127,1,7,5,-4
136128,1,7,6,0.326
136201,1,7,2,1.001
136202,1,7,7,-4
136203,2,7,3,0.052
136204,2,7,6,-4
136205,2,7,5,-0.137
136206,2,7,1,-4
136207,1,7,6,-4
136208,2,7,8,-4
136209,2,7,1,-4
136211,2,7,6,1.561
136212,2,7,3,-4
136213,1,7,1,-4
136216,2,2,2,-4
136218,2,3,2,-1.658
136219,2,7,7,1.951
136222,2,4,2,0.16
136223,2,7,5,1.001
136224,2,7,4,-4
136225,2,7,2,0.618
136226,2,7,7,-4
136227,2,7,3,-1.55
136228,1,7,3,-4
136229,2,7,6,-4
136232,2,6,7,-4
137101,2,7,2,-4
137102,1,7,3,-0.143
137103,1,7,2,-0.216
137104,2,7,3,-4
137105,2,7,2,-0.703
137106,2,3,3,-0.435
137107,1,7,5,-0.703
137108,1,3,2,-0.246
137109,1,7,2,0.71
137111,1,3,2,-1.847
137112,1,-8,-9,-4
137113,1,4,4,-1.652
137115,2,7,6,0.509
137116,2,7,1,-0.405
137117,2,-8,-9,-4
137118,1,2,4,0.046
137119,2,7,3,1.001
137120,2,7,2,-0.898
137121,2,5,2,-1.384
137122,1,7,6,0.247
137201,2,3,1,-1.658
137203,2,4,1,-4
137204,2,3,2,-4
137205,2,3,1,-4
137206,1,3,3,-4
137207,1,3,5,-4
137209,2,3,1,-4
137210,2,3,2,-4
137214,1,3,2,1.385
137217,2,3,1,-4
137218,1,5,2,-4
137219,1,6,2,0.241
137220,1,3,1,-0.143
137221,2,5,2,0.539
137223,1,3,2,-0.411
137224,2,3,1,-4
137225,2,3,2,-4
137226,2,3,4,-4
137227,2,3,2,-4
137228,2,5,1,-4
137229,2,3,1,-4
137231,1,6,5,-0.246
137232,1,3,2,-0.114
137233,1,3,2,-4
137234,1,3,1,-4
137235,2,3,7,-4
138101,1,6,1,-0.898
138102,2,7,2,-4
138103,2,7,6,-4
138104,1,3,2,-4
138105,2,6,6,-4
138107,2,3,4,-0.435
138108,2,7,2,-4
138109,1,7,2,-0.63
138110,1,7,2,-0.898
138111,1,6,2,-4
138112,2,7,2,1.001
138114,2,3,2,-4
138115,2,7,1,-4
138116,1,3,2,-4
138117,2,4,2,-1.282
138118,2,6,5,1.001
138119,1,7,4,-4
138120,2,7,3,-4
138121,2,7,2,1.001
138122,2,7,4,-4
138123,1,3,3,-4
138124,1,7,2,-4
138125,2,3,4,-0.143
138126,2,7,2,-0.137
138127,1,5,2,-1.282
138128,1,4,6,-4
138201,2,7,2,-0.137
138202,1,7,4,0.247
138203,2,7,4,-0.898
138204,1,7,2,0.046
138205,2,7,2,1.001
138207,2,7,3,0.052
138209,2,7,2,-4
138211,1,5,4,-0.898
138212,2,7,6,0.807
138213,2,7,6,1.756
138214,2,7,2,-0.898
138215,1,-8,-9,-9
138216,2,7,6,0.32
138218,2,7,4,-0.143
138219,1,7,6,0.812
138220,1,4,1,-0.325
138221,2,7,4,0.052
138222,2,7,2,-1.093
138223,1,5,4,-1.847
138224,2,7,3,-0.898
138225,1,7,2,-1.093
138226,1,7,2,0.052
138227,2,7,3,-9
138228,2,7,7,1.951
138229,2,7,2,0.052
138230,2,5,1,-0.898
138232,1,3,5,0.052
139102,2,7,2,-0.6
139103,2,7,2,0.812
139104,1,7,6,1.001
139105,2,7,2,-0.143
139106,2,7,6,1.001
139107,2,7,5,1.951
139108,2,7,4,0.052
139109,2,7,3,-0.63
139110,1,7,4,1.001
139112,2,7,2,-1.55
139113,2,4,2,0.509
139115,2,7,5,0.812
139116,1,7,6,-0.898
139117,1,7,2,0.247
139119,2,7,2,1.001
139120,2,7,5,0.544
139121,2,7,7,1.951
139122,2,7,2,0.052
139123,2,7,3,-0.63
139126,1,7,6,0.052
139127,2,7,2,-1.55
139128,1,6,4,-0.898
139129,1,7,3,-0.709
139131,2,7,3,0.241
139202,2,7,5,-0.441
139203,1,7,2,1.001
139205,1,7,2,-1.195
139207,2,7,4,-4
139208,2,7,2,-0.137
139209,1,7,4,0.241
139210,2,7,4,1.001
139212,1,7,2,1.001
139214,2,6,2,-0.143
139216,2,6,6,1.001
139217,1,7,3,1.951
139218,2,6,2,0.704
139219,1,7,2,-0.246
139220,2,7,3,-1.847
140102,1,7,2,-0.143
140103,2,6,2,-0.898
140104,2,7,4,0.544
140105,2,7,6,0.812
140107,1,7,2,-0.635
140108,2,7,6,-1.361
140109,2,7,3,-0.898
140110,2,7,7,0.612
140111,1,7,6,1.27
140112,1,7,2,-0.635
140115,2,7,1,-1.093
140116,2,7,6,0.349
140117,1,2,2,-0.143
140118,1,7,3,0.612
140119,1,7,6,-4
140120,2,7,6,0.314
140121,1,7,6,-1.652
140122,2,7,3,-0.635
140123,2,7,6,0.052
140124,1,7,6,0.125
140125,2,7,6,-0.411
140126,2,7,2,-0.703
140127,1,7,6,0.777
140201,1,7,5,1.196
140202,2,7,6,1.196
140203,2,7,2,1.196
140204,2,7,7,0.052
140205,1,7,7,-1.55
140206,2,7,5,1.001
140207,2,7,1,1.654
140208,1,7,5,-0.143
140209,1,2,7,1.654
140210,2,3,8,-1.384
140211,1,7,5,1.001
140212,2,7,6,1.001
140213,1,7,2,-0.795
140214,1,7,7,0.807
140215,2,7,1,-0.898
140216,2,7,6,1.001
140217,1,7,5,0.052
140218,2,7,5,1.001
140219,2,7,2,1.001
140220,2,5,6,1.464
140221,2,7,3,1.464
140222,1,7,6,1.001
140223,1,7,6,0.544
140224,2,7,5,1.001
141101,2,7,4,1.951
141102,1,7,2,-0.709
141103,2,7,1,-1.087
141104,2,5,2,0.052
141106,1,7,2,-1.355
141108,2,5,2,1.385
141109,1,3,1,-1.847
141110,2,7,7,1.951
141112,2,7,2,0.052
141113,2,5,1,-1.384
141114,2,7,6,0.349
141115,2,7,3,0.241
141116,1,6,2,-1.579
141117,1,7,3,-1.847
141119,1,7,1,-4
141120,1,5,6,-0.338
141121,2,-8,-9,-0.6
141123,2,7,2,0.812
141124,1,7,4,-0.898
141205,2,7,4,1.464
141206,-4,-4,-4,-4
141208,1,7,7,-4
141209,1,7,3,-4
141212,1,7,6,-4
141214,1,6,5,-0.898
141215,2,-8,7,0.052
141216,1,7,7,0.052
141217,2,7,7,1.001
141218,-4,-4,-4,-4
141219,2,7,7,-4
141220,1,7,6,-4
141221,2,7,7,-4
141223,2,6,5,1.001
141225,2,7,8,1.001
141226,-4,-4,-4,-4
141228,-4,-4,-4,-4
141261,-8,-8,-8,-8
142102,1,7,1,0.052
142103,2,7,2,-4
142104,1,7,3,-4
142106,2,7,2,-4
142107,1,3,7,-0.898
142108,2,7,3,-4
142110,2,3,2,-0.411
142111,1,7,2,-0.435
142112,2,7,8,-4
142114,1,7,2,-0.703
142115,1,7,5,0.052
142116,1,2,4,-4
142117,2,7,7,-4
142118,1,7,6,-4
142120,1,3,5,-0.709
142121,1,7,7,-4
142122,1,7,5,-4
142123,2,3,5,0.052
142124,2,2,1,0.32
142125,2,7,6,-4
142126,2,7,6,-4
142203,1,3,5,0.539
142204,2,7,4,0.052
142205,1,2,2,-0.222
142206,1,7,7,0.812
142207,2,3,3,-0.441
142208,2,5,6,0.052
142209,1,3,2,-0.6
142210,1,3,1,-4
142211,1,3,1,-0.898
142212,1,7,5,-0.198
142213,2,6,7,0.058
142215,2,3,2,-0.6
142216,2,3,2,-0.137
142217,1,3,7,0.155
142218,1,6,2,-0.819
142220,1,6,6,0.807
142223,1,6,6,-0.703
142224,1,3,6,-0.811
142225,2,7,8,1.951
142226,2,3,6,1.762
142227,2,6,2,0.052
142228,2,7,6,0.32
142229,1,3,5,0.733
142231,1,7,7,1.299
143101,1,7,4,-4
143102,1,7,3,-0.898
143103,1,7,8,0.022
143104,1,7,7,1.951
143106,1,2,6,0.052
143107,2,7,6,0.812
143108,2,7,8,0.812
143109,-4,-4,-4,-4
143111,1,7,6,-4
143112,2,2,6,-4
143113,1,7,6,-0.703
143114,1,2,5,0.32
143115,-4,-4,-4,-4
143116,2,7,7,-4
143117,1,7,6,-0.703
143118,2,7,6,1.001
143119,-4,-4,-4,-4
143121,1,7,8,-4
143123,1,7,5,0.052
143125,1,7,6,-0.892
143127,1,2,8,1.001
143128,2,7,7,1.001
143202,1,7,3,1.464
143203,1,7,2,-4
143204,2,7,4,-4
143205,2,7,3,1.762
143206,1,7,6,-4
143207,1,7,4,-9
143208,1,7,2,-4
143209,1,7,2,-4
143210,2,7,4,-4
143212,2,7,7,-0.435
143213,2,7,2,0.509
143215,1,7,2,-9
143216,2,7,4,0.052
143217,2,7,6,1.488
143218,1,6,4,-9
143219,1,7,3,-4
143220,2,7,5,0.241
143221,2,2,1,-0.898
143222,2,7,3,1.567
143223,2,7,4,-9
143224,1,7,6,-4
143225,1,7,2,-9
143226,1,7,4,-1.361
143228,2,7,5,-4
143229,1,5,7,-4
144101,1,7,2,-4
144102,1,7,4,-4
144103,2,6,3,-4
144105,1,7,2,-4
144106,1,7,3,-4
144107,1,6,1,-4
144108,1,7,6,-4
144109,1,7,2,-4
144110,1,7,5,-9
144111,2,7,3,-4
144112,2,7,6,-4
144113,2,3,3,-4
144114,1,7,2,-4
144115,1,7,2,-4
144116,2,7,5,-4
144117,1,7,2,-4
144118,2,7,3,-4
144119,1,7,2,-4
144121,1,7,4,1.464
144122,1,7,6,-4
144123,1,7,1,-4
144124,1,7,2,-4
144125,2,7,2,-4
144126,1,7,2,-4
144127,1,7,2,-4
144129,2,7,2,-4
144130,2,7,2,-4
144131,2,7,1,-4
144132,1,7,4,-4
144133,1,-8,-9,-4
144161,-8,-8,-8,-8
144201,2,5,2,-9
144202,2,7,2,-0.143
144203,2,7,2,1.001
144204,2,7,2,-0.898
144205,1,7,1,-1.847
144206,2,7,6,-0.441
144207,2,7,4,-9
144208,1,7,2,-4
144209,2,7,4,-0.898
144210,1,7,3,-9
144211,2,7,4,-9
144212,1,7,6,0.704
144213,2,4,2,0.344
144214,2,7,2,-0.898
144215,1,6,2,-9
144216,1,7,6,1.762
144217,1,7,6,0.241
144218,2,7,5,0.618
144219,2,7,5,1.001
