"STU_ID","BYSEX","BYRACE","BYMOTHED","BYTXMSTD","F1TXMSTD"
331210,2,7,6,63.68,63.37
331211,2,7,4,49.54,49.28
331213,1,7,7,51.76,54.43
331214,2,7,5,59.77,62.01
331215,1,6,6,70.46,70.01
331216,1,7,5,60.33,58.04
331217,1,7,6,45.76,43.34
331218,2,7,2,62,56.38
331219,2,7,2,55.69,54.77
331220,1,7,4,43.66,40.42
331221,2,7,6,63.13,59.54
331222,2,7,3,61.74,-8
331223,2,7,2,48.62,-8
331224,1,7,4,50.47,41.74
331225,2,7,1,42.32,45.79
331226,1,3,6,47.87,50.67
331227,2,7,4,45.21,38.04
331228,2,7,1,33.32,30.98
331229,2,7,2,56.11,-8
331230,2,7,4,56.54,-8
331231,2,7,2,45.75,41.74
331232,1,7,3,57.94,58.57
332101,1,7,2,49.43,46.75
332102,2,7,4,51.6,41.3
332103,1,7,6,59.03,58.62
332104,2,7,2,59.82,59.66
332105,-4,-4,-4,45.63,38.67
332106,1,3,5,42.61,36.92
332107,2,7,6,40.78,36.7
332108,1,7,1,50.34,39.59
332110,1,7,3,44.01,29.18
332111,1,7,1,44.93,26.99
332113,2,7,2,48.78,-8
332114,2,7,4,41.95,42.15
332115,2,7,2,53.44,49.59
332116,1,7,2,48.16,-8
332118,1,7,2,45.47,26.69
332120,2,7,2,40.5,-8
332121,1,-8,-9,-8,26.05
332122,2,7,2,59.25,53.13
332123,1,7,3,41.5,-8
332124,2,-8,-9,-8,36.17
332127,1,7,6,47.9,48.28
332203,2,7,2,35.83,38.15
332204,1,7,2,40.59,-8
332205,1,5,2,43.45,44.38
332206,1,7,4,63.09,61.52
332207,1,7,2,42.61,-8
332208,1,7,4,61.44,62.73
332209,2,5,2,37.4,35.37
332210,1,5,2,52.69,50.69
332211,2,7,7,55.62,50.26
332212,1,7,2,45.42,40.74
332213,2,7,2,68.72,73.45
332214,1,5,3,55.4,28.11
332215,2,3,5,54.38,52.09
332216,2,7,3,54.7,39.17
332217,1,7,2,52.7,52.66
332218,2,5,2,49.43,-8
332219,1,3,3,53.02,49.79
332220,1,7,6,68.36,62.26
332222,-4,-4,-4,44.05,41.96
332223,2,5,3,60.66,-8
332224,1,7,3,38.74,39.75
332225,1,7,7,68.72,67.94
332226,2,3,5,44.2,40.67
332227,2,3,2,44.43,35.2
332228,2,3,5,50.65,47.02
333101,2,7,4,56.68,50.99
333102,2,7,5,35.58,36.52
333103,2,5,1,49.48,50.55
333104,2,7,3,66.78,64.09
333105,1,7,2,50.23,-8
333106,2,5,7,49.39,50.77
333107,1,3,2,48.48,45.53
333108,1,7,4,63.26,67.34
333109,2,7,5,66.1,62.07
333110,1,7,8,56.49,53.26
333111,2,5,3,38.73,32.76
333112,1,7,7,40.08,39.11
333113,2,7,4,33.49,34.76
333114,2,3,8,48.65,51.53
333115,1,7,2,37.8,39.4
333116,1,7,4,53.66,50.45
333117,2,7,2,43.13,-8
333118,2,2,5,57.32,58.4
333119,1,7,5,52.87,52.87
333121,2,3,4,43.67,44.89
333122,1,7,2,58.96,52.93
333123,1,3,2,41.17,-8
333124,2,7,3,49.37,42.97
333125,2,3,4,32.99,38.15
333161,-8,-8,-8,-8,38.7
333201,1,7,2,50.99,-8
333202,1,2,6,45.09,-8
333203,1,3,4,63.84,55.68
333205,-4,-4,-4,49.62,54.26
333206,2,7,2,51.56,-8
333209,1,2,3,59.47,62.71
333210,2,4,1,45.5,-8
333211,2,7,7,71.53,67.96
333212,1,7,4,39.75,-8
333214,1,7,6,61.74,63.69
333215,-4,-4,-4,57.13,58.44
333216,2,2,6,57.73,56.67
333217,2,7,7,53.27,53.98
333219,1,6,6,56.36,58.61
333220,2,7,4,55.06,57.37
333221,1,2,6,42.38,48.27
333222,1,6,7,60.85,73.45
333223,1,7,2,58,51.64
333224,1,2,7,66.54,71.48
333225,1,7,5,60.12,65.78
333226,2,2,6,64.71,67.65
334101,1,6,5,49.37,-8
334102,1,5,3,56.02,51.34
334103,2,7,3,58.15,58.4
334105,2,3,4,46.93,48
334106,2,3,4,40.23,-8
334107,1,7,3,62.57,56.77
334108,1,7,2,48.45,46.3
334109,2,7,2,59.19,51.65
334110,2,7,2,58.08,53.45
334111,1,7,5,50.78,44.63
334112,1,6,3,44.08,-8
334114,2,7,1,42.1,33.73
334115,2,7,1,24.85,27.4
334116,2,7,2,47.21,53.2
334117,1,7,6,47.62,-8
334201,2,2,1,48.18,53.18
334202,1,2,5,63,60.85
334203,-4,-4,-4,51.2,52.93
334204,2,5,1,41.56,40.86
334205,2,7,3,41.32,-8
334206,-4,-4,-4,55.07,50.79
334207,1,2,6,64.03,68.65
334209,2,7,7,53.11,56.09
334210,2,7,2,53.15,47.67
334211,2,5,1,34.22,40.21
334212,1,7,1,40.93,37.66
334213,2,7,2,48.1,51.1
334214,1,2,5,55.03,52.46
334215,1,6,6,68.51,61.28
334216,1,2,1,40.83,38.82
334217,1,7,4,49.86,43.68
334218,1,7,2,43.35,39.78
334219,2,7,6,54.9,53.91
334220,1,7,6,50.16,46.25
334221,2,2,4,64.29,66.37
334222,1,5,2,64.17,61.98
334223,2,2,2,43.79,45.46
334224,1,2,2,52.48,48.86
334261,-8,-8,-8,-8,50.69
334262,-8,-8,-8,-8,46.42
335101,1,2,6,63.86,59.79
335102,1,2,2,60.63,62.97
335103,2,7,3,62.07,54.8
335104,2,7,6,57.59,58.48
335105,2,-8,2,-8,29.72
335107,2,7,4,40.66,33.62
335109,2,5,3,46.91,47.89
335110,1,7,6,51.83,61.85
335112,-4,-4,-4,41.27,38.03
335113,2,7,5,54.92,50.77
335114,2,7,4,59.93,50.36
335115,2,5,2,54.31,55.32
335116,1,7,3,59.39,61.87
335117,1,7,4,53.94,41.07
335118,2,7,2,54.25,-8
335119,2,-8,-9,-8,39.98
335120,2,7,2,53.5,44.24
335121,1,2,6,41.32,42.99
335122,1,-8,-9,-8,23.07
335123,2,7,6,49.51,49.18
335124,2,-8,7,-8,24.74
335125,-4,-4,-4,53.13,52.77
335126,1,5,1,33.98,34.27
335127,2,3,6,47.47,52.48
335128,2,2,7,71.53,71.48
335129,1,5,4,54.86,54.41
335131,2,7,2,31.72,34.26
335132,2,2,2,62.47,56.32
335133,2,7,5,60.24,64.52
335134,1,7,2,51.75,48.79
335201,1,7,6,50.19,50.75
335202,1,7,3,53.47,52.33
335203,1,2,6,60.84,63.66
335204,2,7,6,63.1,-8
335205,-4,-4,-4,55.31,56.46
335207,-4,-4,-4,45.63,43.27
335208,1,7,7,68.56,67.83
335209,2,7,6,58.92,58.51
335210,2,7,6,50.73,51.6
335211,-4,-4,-4,60.52,60.85
335212,2,7,6,63.62,60.17
335214,2,7,6,61.15,56.89
335215,2,2,6,40.13,43.92
335217,1,7,7,62.68,57.52
335218,2,7,6,52.52,51.8
335219,1,7,2,56.89,61.36
335220,1,7,8,55.82,53.6
335223,1,7,3,66.27,59.35
336101,2,7,6,62.2,59.2
336102,2,7,2,59.77,56.26
336104,1,5,1,54.35,47.53
336105,1,7,5,68.68,68.08
336106,2,2,6,73.9,65.68
336107,1,7,6,62.92,70.15
336108,1,7,1,50.2,28.22
336109,2,7,3,52.16,49.31
336110,2,7,7,56.08,57.68
336111,2,7,6,68.33,62.05
336112,2,7,5,49.7,64.74
336113,2,7,6,66.73,50.88
336114,1,7,6,53.16,48.8
336115,1,7,6,58.86,60.32
336116,1,7,2,48.06,49.02
336117,1,6,5,49.6,51.19
336118,2,7,4,49.55,42.29
336119,2,7,6,51.26,47.26
336120,2,7,2,66.74,68.28
336121,2,7,7,64.65,65.3
336122,2,7,4,59.37,54.97
336201,1,6,5,51.97,53.2
336202,2,7,2,44.36,38.48
336203,2,7,2,64.95,63.76
336204,2,7,1,55.01,54.19
336205,1,7,5,51.39,49.56
336206,2,7,5,52.88,55.48
336207,1,7,2,59.9,60.33
336208,1,7,2,44.89,-8
336209,1,7,2,42.48,30.29
336210,2,7,1,41.3,-8
336211,1,7,3,48.76,50.76
336212,1,7,6,45.83,46.29
336213,2,7,3,37.93,-8
336214,2,7,2,45.45,45.17
336215,2,7,2,59.98,65.34
336216,2,7,1,46.19,40.39
336218,2,7,1,40.01,37.15
336219,2,7,3,40.81,41.77
336220,2,7,2,64.64,61.56
336221,2,7,5,58.03,36.27
336222,1,7,3,40.27,36.38
336223,2,7,2,44.16,33.93
336224,1,7,2,42.72,33.82
336225,1,6,2,43.33,39.87
336226,2,7,6,47.79,47.9
336227,2,7,2,58.64,55.59
336228,1,7,3,49.68,46.8
336229,1,7,2,40.34,26.99
336231,1,7,3,49.26,42.6
336232,2,7,3,62.46,57.43
336233,2,7,5,38.58,38.93
336234,1,7,1,39.72,37.24
337101,1,7,6,60.11,60.85
337103,2,7,6,33.4,29.56
337104,2,7,2,41.25,42.91
337105,2,7,1,47.08,-8
337107,1,7,5,45.68,60.13
337108,2,7,2,33,32.05
337109,2,7,2,46.5,47.98
337110,1,7,3,60.84,45.72
337111,1,7,6,65,66.85
337112,1,7,6,42.96,34.77
337113,2,7,4,56.14,52.98
337114,2,6,2,45.62,-8
337115,1,7,2,63.31,60.4
337116,2,7,7,60.52,61.81
337201,1,7,6,66.22,68.05
337202,1,1,2,50.8,41.73
337203,1,7,2,43.14,-8
337204,2,7,5,64.56,63.81
337205,2,7,7,49.99,46.33
337206,2,7,2,57.84,47.76
337207,2,7,2,50.83,47.27
337208,2,7,3,46.77,43.27
337210,2,7,2,36.56,41.98
337211,2,7,2,44.13,43.2
337212,1,7,2,49.69,46.36
337213,2,7,4,42.91,42.26
337214,1,7,3,63.85,64.18
337215,2,7,3,48.46,46.62
337216,1,7,6,56.91,55.38
337217,1,7,4,62.45,60.4
337218,-4,-4,-4,46.96,44.88
337219,1,5,1,48.43,49.66
338101,2,3,4,62.09,60.8
338102,1,6,6,49.85,48.31
338103,2,1,7,59.68,56.85
338104,2,2,1,65.1,63.79
338105,2,2,2,41.49,66.99
338106,1,1,5,50.53,58.12
338107,1,3,5,56.85,49.64
338108,2,3,1,61.21,58.01
338109,1,2,1,58.09,57.47
338110,1,3,5,61.68,60.49
338111,-4,-4,-4,50.11,42.86
338112,1,1,1,52.6,51.2
338113,-4,-4,-4,39.09,34.55
338114,1,2,4,60.88,59.1
338116,1,4,6,56.05,52.57
338117,1,2,1,48.99,50.93
338118,2,2,2,55.85,52.98
338119,1,2,2,61.86,61.53
338120,2,2,1,38.58,41.79
338121,1,3,2,47.76,53.31
338122,2,1,2,45.49,40.78
338123,2,2,2,51.27,45.44
338124,1,2,1,58.56,56.06
338125,2,2,2,50.59,52.3
338126,1,3,2,52.33,52.38
338127,1,2,6,51.51,58.41
338128,-4,-4,-4,57.13,64.13
338129,1,4,2,52.04,54.51
338130,2,2,6,49.87,49.23
338131,-4,-4,-4,50.11,48.25
338133,1,6,2,52.27,51.65
338201,2,4,6,46.74,49.79
338202,-4,-4,-4,33.4,30.44
338203,-4,-4,-4,33.52,26.14
338204,1,3,5,41.73,42.71
338206,1,5,1,42.34,41.79
338207,2,4,6,34.11,-8
338209,1,4,3,42.09,40.73
338210,-4,-4,-4,48.78,46.66
338211,2,2,6,43.17,48.54
338212,2,2,2,41.04,-8
338214,2,4,2,37.77,-8
338215,-4,-4,-4,43.69,40.34
338216,1,5,1,35.89,-8
338219,-4,-4,-4,51.2,47.89
338220,-4,-4,-4,43.21,42.36
338221,-4,-4,-4,46.35,-8
338222,-4,-4,-4,51.2,-8
338223,2,4,2,27.1,-8
338225,2,4,5,39.63,40.63
338226,2,6,2,28.81,-8
338228,1,3,3,50.26,45.95
338229,-4,-4,-4,39.09,-8
338230,1,3,5,36.96,36.96
338231,-4,-4,-4,45.26,-8
338232,2,2,2,43.79,-8
338233,-4,-4,-4,59.31,43.31
338234,2,5,2,48.46,50
338235,2,4,1,45.37,-8
338261,-8,-8,-8,-8,41.67
338263,-8,-8,-8,-8,43.78
338264,-8,-8,-8,-8,46.37
339101,1,4,1,46.92,-8
339102,2,3,2,46.08,-8
339103,1,2,1,71.31,71.37
339104,1,2,1,33.09,-8
339106,2,2,2,68.67,-8
339108,2,3,4,49.75,49.08
339109,2,2,1,53.83,-8
339111,1,2,1,55.72,55.21
339112,2,3,6,45.45,48.89
339113,2,3,6,45.37,41.91
339114,1,3,1,46.23,-8
339115,2,3,1,43.32,31.49
339116,1,2,2,59.8,63.61
339118,1,5,2,22.58,35.94
339120,1,4,8,47.71,-8
339123,2,3,4,47.37,46.96
339124,1,4,2,45.21,33
339125,1,3,1,50.99,-8
339128,1,3,2,53.14,50.93
339129,2,2,3,42.25,-8
339131,1,2,1,60.76,56.61
339133,1,2,7,42.59,39.92
339161,-8,-8,-8,-8,40.91
339201,1,2,3,63.86,-8
339203,-4,-4,-4,51.44,55.33
339204,2,4,4,57.05,56.58
339205,2,2,2,39.52,54.44
339206,2,5,4,60.05,64.03
339207,1,6,7,56.02,53.31
339209,-4,-4,-4,49.38,45.37
339212,2,2,7,61.22,58.29
339213,2,2,2,57.02,-8
339214,-4,-4,-4,53.26,54.1
339216,2,3,6,54.91,58.03
339219,-4,-4,-4,56.16,45.84
339220,-4,-4,-4,50.71,47.58
339221,1,5,2,57.76,-8
339222,2,3,3,53.31,-8
339223,1,3,5,46.86,49.45
339224,1,7,5,57.36,60.64
339227,2,2,1,56.55,56.15
339231,-4,-4,-4,53.98,54.24
340101,-4,-4,-4,42.6,49.94
340103,2,5,1,36.46,35.13
340104,2,3,3,48.25,44.55
340105,2,4,1,30.78,-8
340106,1,3,2,57.02,49.26
340107,2,5,2,58.51,60.98
340110,2,3,2,35.82,-8
340113,1,7,2,39.13,36.46
340114,2,7,1,47.8,40.94
340115,1,2,1,44.15,-8
340116,1,3,7,59.43,58.13
340117,2,2,2,53.94,53.29
340118,1,6,5,50.34,-8
340119,1,3,2,49.39,49.24
340120,1,7,2,29.01,-8
340122,1,5,1,35.99,-8
340123,1,2,1,35.07,39.27
340124,1,4,5,41.96,-8
340126,-4,-4,-4,55.31,-8
340127,1,3,5,53.31,50.25
340128,2,5,1,47.48,44.19
340129,2,5,5,32.08,-8
340130,2,2,2,52.27,45.2
340203,1,3,4,55.08,55.48
340204,2,5,1,42.62,-8
340205,1,2,7,38.36,35.79
340206,2,2,1,54.73,61.26
340207,-4,-4,-4,33.28,-8
340208,-4,-4,-4,49.38,-8
340209,-4,-4,-4,45.02,-8
340210,1,5,5,34.9,41.21
340211,1,4,1,30.75,-8
340212,-4,-4,-4,49.14,-8
340214,-4,-4,-4,43.57,42.54
340217,-4,-4,-4,50.11,48.43
340218,1,4,1,32.9,-8
340219,2,5,2,33.32,32.02
340220,2,3,2,26.46,-8
340221,2,5,4,34.64,31.72
340225,1,7,5,52.21,-8
340228,-4,-4,-4,46.6,42.61
340229,-4,-4,-4,48.41,43.61
340230,1,4,2,34.92,44.25
340235,2,5,2,39.53,37.81
340261,-8,-8,-8,-8,41.68
340262,-8,-8,-8,-8,47.9
341102,-4,-4,-4,43.09,47.79
341103,-4,-4,-4,45.39,55.99
341107,2,7,5,63.51,58.86
341108,1,2,2,63.4,68.09
341109,2,2,7,49.91,52.74
341111,-4,-4,-4,46.96,-8
341115,1,2,6,48.83,-8
341116,2,6,7,49.93,65.25
341117,1,7,6,62.79,66.84
341118,2,2,7,64.09,63.64
341119,-4,-4,-4,47.44,45.06
341121,1,2,2,79.49,71.85
341122,2,2,6,72.55,68.08
341124,2,2,2,84,76.52
341127,2,5,5,57.69,56.83
341128,2,7,7,52.53,54.89
341129,-4,-4,-4,53.62,55.99
341201,-4,-4,-4,52.41,51.65
341203,1,2,6,62.48,59.06
341204,-4,-4,-4,48.05,49.08
341205,-4,-4,-4,49.87,47.71
341207,2,5,2,42.74,43.56
341208,1,2,5,64.11,63.79
341211,1,6,5,53.75,-8
341212,2,5,2,55.42,51.93
341215,-4,-4,-4,48.05,58.84
341218,-4,-4,-4,51.44,53.85
341219,2,2,1,53.54,-8
341221,2,2,1,40.13,37.83
341222,1,5,2,45.13,47.45
341223,2,2,2,61.12,57.83
341226,1,2,3,53.87,-8
341229,-4,-4,-4,48.78,43.73
341230,1,3,3,43.9,47.59
341231,-4,-4,-4,54.95,-8
341234,-4,-4,-4,43.57,48.41
342102,1,6,5,48.23,52.43
342103,1,2,2,37.81,38.14
342104,1,4,5,47.35,47.24
342105,1,2,2,56.62,-8
342106,1,2,2,44.97,39.49
342107,1,2,5,25.28,26.61
342108,2,2,5,54.35,47.27
342109,1,2,3,56.86,51.47
342110,1,2,1,41.63,40
342111,2,2,1,55.61,60.35
342113,1,2,1,62.35,-8
342114,2,6,5,50.82,44.8
342115,-4,-4,-4,52.89,52.47
342116,2,2,7,57.17,51.05
342117,-4,-4,-4,61.61,65.35
342118,-4,-4,-4,52.29,51.87
342121,2,4,1,36.79,42.6
342123,-4,-4,-4,45.02,-8
342124,1,6,7,39.84,-8
342125,1,4,1,32.85,-8
342126,1,2,2,61.18,69.87
342127,2,4,1,39.68,32.8
342128,2,2,1,41.66,-8
342129,2,2,6,46.64,47.11
342201,2,4,4,42.74,41.45
342202,1,3,6,57.34,52.09
342205,1,4,5,36.24,-8
342206,1,4,2,45.39,39.22
342208,1,4,3,55.36,53.6
342209,1,4,7,50.67,51.12
342210,1,6,5,50.33,49.76
342211,2,4,4,39.33,38.69
342212,2,4,1,53.05,52.59
342213,1,3,7,47.39,44.7
342214,1,4,2,47.47,46.45
342216,2,2,2,55.81,60.34
342217,2,5,1,42.22,39.34
342218,1,3,1,41.46,41.62
342219,2,4,1,39.09,-8
342220,2,4,1,38.74,43.62
342222,1,4,1,34.5,-8
342223,1,4,4,46.9,-8
342224,1,4,1,45.81,44.03
342225,1,3,2,58.24,61.34
342226,2,4,3,47.27,51.12
342227,1,4,2,42.7,42.11
342230,-4,-4,-4,49.62,55.52
343101,2,5,3,57.33,58.04
343102,2,2,1,58.59,60.64
343103,1,4,1,54.18,49.79
343104,2,3,1,53.15,53.85
343105,2,2,1,56.46,55.3
343106,2,3,2,60.2,58.83
343107,1,6,3,60.69,61.04
343108,2,6,5,61.5,59.6
343109,2,3,3,54.02,53.2
343110,1,6,2,64.09,66.17
343111,2,3,6,56.17,50.69
343112,2,2,2,60.07,58.12
343114,1,7,7,63.87,60.96
343115,2,4,7,61.15,63.93
343116,2,3,5,53.42,51.45
343117,2,3,1,47.76,57.29
343118,1,7,2,58.09,59.74
343119,1,5,4,58.28,-8
343120,1,7,2,58.45,61.08
343121,2,3,5,56.08,51.4
343122,2,7,2,58.25,58.58
343123,2,2,4,62.38,52.5
343124,1,3,6,58.64,54.93
343125,2,3,2,51.65,45.66
343126,1,2,1,53.8,50.9
343127,2,2,2,54.76,49
343128,2,3,6,47.97,49.77
343129,1,2,6,49.63,-8
343130,1,3,6,58.54,55.45
343131,1,5,2,63.85,68.83
343132,1,3,2,60.62,57.57
343133,1,3,4,49.2,50.06
343206,1,3,4,35.15,36.81
343210,2,4,6,32.17,26.55
343215,-4,-4,-4,54.95,-8
343217,-4,-4,-4,41.75,-8
343218,-4,-4,-4,49.14,55.51
343222,-4,-4,-4,56.52,59.45
343223,-4,-4,-4,50.11,52.26
343224,-4,-4,-4,40.91,42.19
343226,2,3,1,52.36,51.93
343228,2,3,4,48.27,50.31
343229,1,3,4,25.87,-8
344101,1,7,3,56.17,55.29
344102,2,3,1,37.91,-8
344103,2,3,1,38.19,37.95
344104,2,3,4,58.9,59.66
344106,1,3,2,57.52,-8
344110,1,3,6,52.41,45.67
344112,2,3,3,31.98,36.43
344113,-4,-4,-4,43.45,42.89
344115,1,3,6,33.64,-8
344118,1,5,1,47.22,41.5
344119,-4,-4,-4,46.23,-8
344121,1,4,1,46.94,43.26
344122,-4,-4,-4,40.91,-8
344123,-4,-4,-4,39.69,39.19
344124,2,5,4,33.09,33.78
344126,2,5,2,47.7,-8
344130,-4,-4,-4,47.08,51.51
344131,2,3,2,36.01,32.35
344132,2,3,3,39.1,37.28
344201,1,5,1,42.21,39.09
344202,2,5,1,36.07,31.8
344203,1,2,1,56.16,57.42
344204,1,2,1,36.76,29.5
344205,-4,-4,-4,40.91,44.47
344207,-4,-4,-4,48.05,44.03
344209,2,4,2,59.94,53.11
344210,1,2,1,50.34,52.37
344211,1,4,2,66.78,53.8
344212,1,2,7,46.16,52.46
344213,1,2,7,56.48,59.76
344214,1,3,5,57.68,36.25
344215,1,3,1,49.02,-8
344216,1,5,6,45.19,47.21
344217,-4,-4,-4,45.39,-8
344218,1,4,2,38.26,-8
344219,1,1,2,53.77,52.75
344220,2,2,2,63.72,61.8
344221,1,4,2,45.99,48.69
344223,-4,-4,-4,52.17,52.52
344224,1,4,1,52.6,50.27
344225,-4,-4,-4,50.23,-8
344227,1,5,2,34.41,34.35
344229,1,7,3,35.57,-8
344231,1,6,2,52.65,50.03
344232,1,5,1,51.39,49.81
345101,1,2,1,38.26,32.99
345102,1,6,1,55.33,56.18
345103,1,3,3,37.47,32.45
345104,1,3,7,30.15,34.14
345105,1,4,3,44.88,-8
345106,1,3,6,46.05,49.71
345107,1,4,1,32.28,34.88
345108,2,4,2,53.84,47.69
345109,1,5,2,46.8,43.66
345110,2,2,4,60.35,54.48
345111,2,5,2,47.24,39.65
345113,1,5,1,32.95,36.31
345114,1,5,1,43.38,-8
345115,1,2,5,58.92,64.16
345116,1,3,5,36.55,-8
345117,2,3,5,49.53,49.21
345119,2,5,4,27.88,-8
345123,1,2,1,42.73,39.49
345124,2,2,6,57.23,56.51
345125,2,2,6,44.32,40.59
345126,2,6,1,43.47,-8
345127,2,3,1,40.07,38.22
345130,1,2,2,34.82,30.12
345133,2,4,1,41.19,-8
345201,-4,-4,-4,61.85,60.29
345203,1,3,2,39.95,38.96
345206,-4,-4,-4,46.48,53.53
345209,1,2,1,66.62,63.72
345215,1,2,6,54.45,54.28
345216,1,4,4,30.85,31.16
345217,2,2,6,52.96,49.66
345218,1,3,2,47.43,47.4
345219,1,2,6,48.87,45.3
345222,2,4,3,58.11,57.29
345223,2,3,8,46.53,44.35
345226,1,5,2,50.76,51.86
345227,1,5,5,40.58,43.39
345228,2,3,5,58.26,56.33
345229,1,4,5,50.4,50.26
345230,1,3,6,46.87,48.13
345232,-4,-4,-4,41.39,54.1
345234,1,5,4,40.59,39.19
346101,1,7,7,66.2,65.96
346102,2,5,4,49.93,35.49
346104,2,7,5,61.96,-8
346105,1,2,6,34.3,45.23
346106,1,7,1,43.72,39.88
346107,2,7,6,49.2,48.78
346108,2,7,2,35.82,-8
346109,2,5,2,43.84,-8
346110,2,1,6,52.63,41.34
346113,1,7,4,64.89,58.04
346114,1,7,6,53.64,-8
346115,1,7,6,44.26,-8
346116,1,7,2,53.48,53.48
346117,1,3,1,33.5,37.95
346119,2,5,3,43.25,49.3
346121,2,7,4,47.63,46.2
346122,2,7,8,63.7,66.39
346123,2,7,4,62.56,-8
346125,-4,-4,-4,48.65,49.42
346126,1,3,4,37.88,-8
346161,-8,-8,-8,-8,52.7
346204,2,3,3,59.3,53.47
346205,2,7,4,64.65,63.33
346206,2,6,6,51.28,51.56
346207,1,7,6,57.62,59.67
346209,2,7,2,54.76,56
346210,1,6,7,48.26,61.97
346213,2,7,2,57.99,58.34
346214,1,7,4,64.06,51.15
346217,1,3,5,53.5,57.19
346219,1,3,6,74.86,-8
346220,1,7,7,57.58,55.03
346222,2,7,2,42.83,49.77
346223,1,7,6,58,-8
346225,2,7,7,52.51,49.23
346226,2,7,3,54.67,55.07
347101,2,7,6,49.19,47.08
347102,2,7,6,67.02,55.95
347103,2,7,1,46.37,43.91
347104,1,7,2,55.95,49.74
347105,2,7,2,52.85,48.97
347106,2,7,6,62.25,61.49
347107,1,7,3,55.68,54.52
347108,2,7,4,48.69,30.65
347109,1,7,1,56.73,53.65
347110,1,7,4,51.33,49.2
347111,1,7,3,54.33,45.81
347112,2,7,2,52.85,49.04
347113,2,7,6,56.16,62.6
347114,2,7,5,64.76,60.65
347115,2,7,6,70.18,65.06
347116,1,7,2,56.51,60.27
347117,1,7,2,53.02,43.33
347118,1,7,2,41.51,55.87
347119,2,7,4,53.27,52.18
347120,2,7,6,55.81,60.33
347121,1,7,5,58.95,59.68
347122,2,3,4,45.28,43.74
347123,2,7,6,62.17,65.41
347161,-8,-8,-8,-8,53.65
347201,2,3,2,40.17,-8
347203,1,7,2,53.82,48.46
347205,1,2,4,47.76,46.19
347207,2,5,2,28.74,-8
347210,2,3,2,48.26,53.19
347214,1,4,4,39.73,-8
347216,1,3,2,26.08,-8
347217,2,4,8,30.8,-8
347220,2,3,1,28.63,29.94
347221,1,2,1,31.15,-8
347222,1,3,3,37.99,-8
347223,2,3,3,50.39,47.56
347225,2,5,1,29.52,-8
347226,2,3,1,39.98,31.99
347227,2,5,1,39.1,36.78
347228,2,4,5,40.74,-8
348103,-4,-4,-4,54.1,53.93
348104,1,3,3,54.34,56.94
348105,2,2,6,59.68,60.06
348106,2,7,4,57.8,49.33
348108,-4,-4,-4,44.78,39.48
348111,2,7,1,52.58,46.52
348113,2,3,4,63.57,63.74
348115,1,7,6,60.22,54.31
348116,2,5,1,41.15,37.45
348117,2,3,6,51.64,50.31
348118,2,3,7,38.44,44.2
348119,2,7,6,60.39,58.09
348121,1,2,1,35.64,36.38
348123,2,7,6,59.41,59.21
348125,2,3,4,38.88,42.97
348126,2,3,7,50.3,44.2
348127,2,5,5,60.89,56.92
348128,1,1,2,72.75,-8
348129,-4,-4,-4,51.44,52.93
348132,2,7,6,45.33,45.97
348133,2,5,3,58.79,52.75
348202,2,7,2,41.36,-8
348203,2,7,2,60.85,56.62
348204,1,5,6,45.22,41.25
348206,-4,-4,-4,60.16,57.04
348209,2,6,2,51.68,53.6
348211,1,2,6,66.55,68.63
348212,1,7,7,67.17,70.35
348213,-4,-4,-4,57.13,55.82
348216,-4,-4,-4,50.35,47.54
348218,1,7,3,56.47,54.73
348220,1,7,4,50.93,55.17
348221,-4,-4,-4,46.48,50.57
348222,2,7,6,67.72,64.62
348223,2,7,7,56.18,53.89
348224,2,7,2,49.62,-8
348225,-4,-4,-4,48.17,49.73
348226,2,7,5,58.04,63.13
348228,2,7,2,58.09,54.5
348230,1,7,6,72.79,67
348231,1,7,2,66.65,65.55
348232,1,7,6,60.5,60.04
349101,1,7,8,57.8,54.79
349102,2,7,7,63.63,62.5
349103,1,7,2,33.41,-8
349104,1,7,3,60.34,59.23
349105,2,5,2,52.69,51.3
349106,1,3,5,49.98,49.74
349107,1,7,2,47.22,46.29
349110,1,7,4,60.68,54.87
349113,2,2,6,35.19,37.79
349114,1,-8,1,-8,40.43
349115,1,7,6,59.6,59.71
349116,1,7,2,34.53,37.62
349119,2,7,6,53.43,-8
349120,1,5,6,65.98,70.66
349121,2,5,7,37.84,35.7
349122,-4,-4,-4,56.77,54.15
349125,1,7,1,50.25,-8
349127,2,7,4,55.64,51.1
349128,2,3,2,53.44,-8
349161,-8,-8,-8,-8,54.55
349162,-8,-8,-8,-8,38.32
349202,2,3,4,41.3,41.1
349205,1,4,2,42.15,-8
349207,1,3,1,35.1,35.94
349208,2,3,7,57.49,-8
349209,1,7,6,35.03,-8
349213,-4,-4,-4,54.35,53.63
349214,1,3,7,56.44,57.71
349215,1,3,2,41.32,-8
349216,1,5,2,60.56,-8
349222,2,3,6,40.08,40.06
349225,1,3,2,50.84,47.34
349228,1,3,1,20.34,-8
349231,1,7,6,58.83,-8
349232,2,3,4,47.36,46.31
349233,1,4,1,50.28,-8
349236,-4,-4,-4,46.84,42.75
349237,2,5,2,31.32,-8
349239,2,6,3,23.15,25.47
349240,-4,-4,-4,42.36,37.63
349241,2,6,5,41.57,-8
350101,1,7,3,47.49,43.9
350102,1,7,6,60.01,63.9
350104,1,2,2,49.58,44.94
350105,1,7,2,49.36,45.21
